index,text,likes,followers,popularity,pop_level
5297,I guess I should eat lunch (at 3:32pm).,0.0,560.0,0.38442559976906343,0
5298,Nap time or lunch time 🤔,0.0,604.0,0.3795503381070968,0
5299,I hate when my ramen noodles are soft and idk how to fix it with buldak,0.0,213.0,0.4430450163620715,0
5300,"Did you buy a Baddie lunch today? If not it’s never too late, get to it.",4.0,1764.0,1.5087216048508063,2
5302,It’s my mans bday and i was bro where the hoes at and he was like yeah i live at home with my lady now and i was damn Im in hell too bro. Let’s just go to Golden Corral then 😂😂😂😂😂😂😂 i keep forgetting Niggas old,0.0,1026.0,0.3433547865139058,0
5304,such a long day. Huw's toddler group this morning and then straight to the in-laws for lunch after. it definitely did me in and i am paying for it now.. absolutely knackered 😴,0.0,96.0,0.4904576154830678,0
5305,"Alcohol-free drinks ads collectively beginning to sound a bit needy. We’ll survive just fine with tea, coffee and water for a month, thanks x",1.0,1029.0,0.686287923677413,1
5306,"Now available: @RealAleBrewing Swifty Pale Ale, @3nationsbrewing Royal Blood, @AveryBrewingCo White Rascal, @bishopcider Texas Mas-Mosa!",0.0,1578.0,0.31071881552100544,0
5307,Lunch w/ my lover💗💓💗🥪🍕🥗 23’ we are catching blessings #thenewworld,0.0,970.0,0.3473811665229427,0
5308,"I’m addicted to Jack in the crack coffee , best lunch 🫶🏽",2.0,258.0,1.2952417526278002,1
5309,Now available: @Victorybeer Golden Monkey!,0.0,316.0,0.41969613691958124,0
5310,Crackkas at the gym talking bout doing a cocaine diet…,8.0,371.0,3.6903183276361142,2
5311,This teacher look like she smoked weed for her lunch break,0.0,246.0,0.4345603312071107,0
5313,There’s a smoothie waiting for me every morning. I appreciate that little Iady,0.0,672.0,0.3725635557496994,0
5315,"how devastating it was to find out that my body can’t process excessive artificial sugar so i get UTIs

goodbye Diet Coke",6.0,15980.0,0.7569038380920167,1
5316,"I think I might take an extra half hour for lunch today.

(And I care not who knows it.)",2.0,215.0,1.327485528157597,1
5317,"Sushi for lunch and it was

Bussin",4.0,4201.0,1.1264798585936837,1
5318,"Should I eat something actually good for lunch, or just get a milkshake and call it a day? 🤔🤔",2.0,671.0,1.1179860658473932,1
5319,Lunch was so good I’m sleepy as hell,0.0,2474.0,0.2731947817909165,0
5320,Gym session at 4 🧚🏽‍♀️ what should I have for lunch after ?,1.0,5523.0,0.3995618816137741,0
5321,can’t even lie hole in the wall restaurants &amp; food trucks be way better than those expensive fancy restaurants y’all go to. Y’all be spending to much money to leave the restaurant hungry🤣,0.0,292.0,0.4244073268918325,0
5323,"Send for lunch subbies
Findom",1.0,266.0,0.8598816664281976,1
5324,just got smoothie king for the first time in foreverrrrr I forgot how good this shit is,10.0,519.0,4.281927199313628,2
5325,"ems bought a kind of thin chinese noodle we haven't made since high school... i used to make these with soy sauce maruchan flavoring and lime juice and watch stuff like azumanga daioh, or haibane renmei, or lucky star. my broth/noodle ratio is way off lmao, but it takes me back✨",0.0,175.0,0.4546049703217349,0
5326,My person cooked me and my pregnant bestfriend lunch and this is why I love him 🥹 bc thats so sweet lol,0.0,950.0,0.3488631245435858,0
5327,I always feel like I’m eating a little bit of cancer when I have those styrofoam ramen cups,2.0,26.0,1.7321724502729325,2
5328,Anything ya exercise on my TL I block. Learn to eat better. Diet comes first. Nxla!,0.0,4268.0,0.2238256130547036,0
5329,i miss having a boyfriend to take lunch to🥲,5.0,139.0,2.809279874886205,2
5330,"The core purpose of GMO food is to weaponize and privatize the genetics of nature. Food is no longer a commodity, it's a patented weapon.",63.0,161412.0,0.9767318066618667,1
5331,Lunch date with my mom 😌💚,0.0,3447.0,0.24353755611896627,0
5332,Should I make chocolate and banana oats for lunch tommorow or cinnamon and banana??,3.0,456.0,1.5895167422301377,2
5333,"Best InstantPot lunch ever: canned chickpeas, frozen hashbrowns, tilapia filet, jar of coconut curry sauce. Yum!",1.0,630.0,0.7536123913195003,1
5334,Why is @tacobell my comfort food? Am I the problem?,1.0,495.0,0.7845037181309321,1
5336,"Here's the thing, I dont want to return from lunch. I only have 2.5 hours left and I'm gonna continue to peacefully read my fanfic in towels. But still 
AND MY PLEASURE 
#SaveWarriorNun",0.0,303.0,0.42220486590448336,0
5338,"Idk how people can eat a sandwich for lunch and stay full.. Personally, I need a meal. 😂",1.0,153.0,0.9250585982526347,1
5339,"How is that 8 hour work day feeling for you? Don’t mind me, I’m just at lunch with my friends and relaxing 💋 findom $KingNdQueenBishop",1.0,764.0,0.7279469610722485,1
5341,They should make your high school lunch number one of them security questions,1.0,568.0,0.7670320228787895,1
5342,"The first cornerstone is lunch on the death of the son of men
And that He is resurrected #Day3EveningWord",2.0,1888.0,0.8884971227880852,1
5343,Hmm where should I get lunch from today,16.0,122850.0,0.3354566436825448,0
5345,"LADIES 🗣️ take it from me, make him bust a GOODT ass nut &amp; he’ll buy your lunch 😌",16.0,32575.0,1.0781321737630631,1
5348,"How many of us have ever had to work through lunch? Dinner? Overtime when the job demanded it? Called in on a weekend to work? Wouldn't it have been nice to be able to have voted to adjourn, like the House just did? I say asses in seats until they work this shit out.",1.0,1614.0,0.617839396126915,1
5349,"The Diet's Survivor's handbook by Ellen Frankel made me became friends with eating again. Although the perps are controlling my weight gain/loss, I think this is a great guide where you be the judge of what works for you and what doesn't by intuitive eating. It's all in the book.",2.0,242.0,1.3065825901304369,1
5351,"meat, cheese, and bread, maybe some other flavors thrown in for good measure…all layered in such a way to create an accessible, easy, even portable lunch…check it out if you can. sound of the summer",15.0,338.0,6.650564779808559,2
5352,Not me going on lunch to Target and gone for a whole hour. Ima bout to get fired 😂 I found cute stuff though 🫶🏼,3.0,329.0,1.6691249439429947,2
5354,Kale leaves smoothie 🫶🏻🫶🏻,1.0,36.0,1.108166470133416,1
5355,"Trying to dump the 'pandemic pounds' and get my blood pressure under control without an rx (which I don't think will happen) BP is under 110/75 every day now with the rx. I'm walking at least 30 minutes daily, and using 'lose it' app.  The only part of this I hate is dieting.",0.0,1460.0,0.3168487803977944,0
5356,"I was finally able to read the rest of this chapter aaaahh this has got to be one of my fav fav chapters I love everythin about it🥹🥹 genya being so nice and helpful, sanemi, kyojuro n obanai hangin out for lunch together and sacrificing themselves for a student😭😭",1.0,282.0,0.8529564879560164,1
5357,"I like these TikTok vids that are like ""here's an easy 2-ingredient recipe"" but then it has like 7 ingredients and the creators are fighting everyone in the comments about whether garlic, various spices and *bread* count as ""ingredients""",5.0,1059.0,2.0463693171921844,2
5358,raw veganism is kinda funny why are you esting 5 bananas for lunch,7.0,38.0,4.402664020075303,2
5360,My eleven year old son did a thirty minute Latin lesson and made his younger siblings lunch. That was his homeschool lesson today.,183.0,31903.0,11.866566936373456,2
5361,I should’ve taken a nap on my lunch break,0.0,805.0,0.36041078989529435,0
5362,"Let me tell you Friday's are not what they used to be for lunch at Dashdash
unless it's my imagination shit has really gone down  at least for me",0.0,614.0,0.37848358605962046,0
5363,"So @tyleryaremchuk did a McDonald's run that I offered to pay for if he got me and @LiamHorrobin something.

We put our order in with him — I wanted an Egg McMuffin and a coffee, Liam got a quarter pounder meal — and he did not grab either of our drinks. ☹️☹️☹️",22.0,13123.0,2.836192372137226,2
5364,"Lai’s dad went to have lunch with her at school and got dapped up by all the white boys, including her lil crush 😂",0.0,171.0,0.4559667903763396,0
5365,I love Mediterranean food 🤤,0.0,145.0,0.46570721786648944,0
5366,"I wanted handrolls for lunch today, but I guess a’bouzy will do",1.0,396.0,0.8121337370038287,1
5367,"Had a catch up with a friend for lunch today and she left me shocked by the behaviour of her ex…the guy is a walking red flag 🚩 

Bet he classes himself as an alpha male when narcissist would be more accurate",5.0,949.0,2.093627160110764,2
5368,I Had Pizza &amp; Wings For Lunch &amp; I Still Hungry 🥺,0.0,243.0,0.435284286887124,0
5369,explaining ethel cain lore to my mom at lunch (i am autistic),4.0,117.0,2.392466345773419,2
5370,not to be french but quiche lorraine,1.0,346.0,0.8285045870503528,1
5371,i didn't drop out of uni so i'm choosing my classes and it turns out i won't have the time to have lunch lol,3.0,2243.0,1.1266507557314975,1
5372,- Gotta Taste For Some Mexican Food 🤤,1.0,1973.0,0.5850133964104378,1
5373,"i work 8- 6 so we can meet up after that time
Let me know where were had lunch and what show",0.0,130.0,0.4721942628041029,0
5374,no respect for people who drain all the water in their noodles. Soupy ramen or get out,2.0,188.0,1.3511642129248111,1
5375,Was in Lidl in Germany yesterday and they had slabs of pork belly. It’s marinading according to @Nigella_Lawson’s slow roast pork belly recipe and I’m so looking forward to tucking in tomorrow! #porkdeliciousness #Nigella,1.0,120.0,0.953951117915754,1
5376,i’m starving. someone should buy me lunch,7.0,9605.0,1.1954510330010415,1
5378,"#MasterChef #MasterChefIndiaOnSonyLiv
#MasterChefIndia
#Amul
Is it a show about Indian Street Food Hunt
Or
Already set Vender Hunt;
I think it's for home cooks alone so where r they?",2.0,276.0,1.2832629865774348,1
5379,"Our new neighbor (who we had over for Christmas dinner), invited us over for Sunday lunch.  Don’t know what we’re having, but I said I’d bring dessert. I think I’ll make a key lime pie.  Does that sound okay?",276.0,7894.0,46.22108072408312,2
5380,"Despite all their publicity Harkles ""Spare"" Us book is behind ""Pinch of Nom"" and ""Bored of Lunch"" cook books in Amazon charts.
H cannot even compete with a 436kcal Red Lentil Dal 😂",0.0,269.0,0.42927678022110705,0
5381,Oh lord I be getting hella sleepy after lunch 😓,1.0,1206.0,0.6629450557540645,1
5382,One thing that is guaranteed in college is definitely networking so many nations up this joint...was having lunch talking I.T for a hour with my Indian mans.. would have never met bro if I ain't work up this joint 😂,0.0,197.0,0.4476377811910724,0
5383,"Dinner Conversion:

Q: What's the capital of Jamaica? 
..
..
..
Cape Town...

Ermmmm",1.0,1123.0,0.6735352698474981,1
5384,"Lowkey this is kinda irritating...
So I went and bought some extra stuff we needed to make lunch and just wanted chips for the sides
I bought 4 items and it came out to $16.10
I got mine and annies chips.
1 onion 
and 1 pack of slice cheese.
that was it. 
and it cost $16.10 😮‍💨",1.0,253.0,0.8658074644513397,1
5385,Love going outside for my lunch and inhaling that second hand smoke 😮‍💨,1.0,187.0,0.9014036098547987,1
5386,"I’m so disappointed.

My wife and I left our younger kids in the care of their older brother while we went to the store and had lunch.

What do we return home to after only a couple of hours?

Everyone in the living room watching Antique Road Show.

They didn’t even get a keg…",61.0,51391.0,2.68591439920887,2
5388,I'm microwaved egg whites for lunch serious.,1.0,291.0,0.8492227794764133,1
5389,Chaotic match now all because of paella head. Another comfy win and clean sheet was on the cards.,16.0,4271.0,3.80392490809386,2
5390,My dad started dieting and now hes eating all my safefoods,0.0,87.0,0.4964920618015481,0
5391,"no dinner todayy just tha yog and the big salad i ate for lunch :) im also gonna try and run for a full hour, since its friday and i dont have all too much homework!",4.0,2009.0,1.4549732966578164,1
5392,Damn I’ve been SLEEPING on Mediterranean food Omg,6.0,458.0,2.77975047971214,2
5393,My Friday night is Lidl for pastéis de nata,0.0,153.0,0.46252929912631735,0
5394,Had a salad instead of wings at bar10 for lunch and I’m sad girl about it 😭,0.0,636.0,0.37618619506653095,0
5395,"“‘Who the devil are you?’”

“- Crepe.”",1.0,385.0,0.8155691424714623,1
5396,Why would I stop buying ramen noodles idc how much I make I grew up off that lol,4.0,1187.0,1.6632959623201855,2
5397,Doing fondue for the first time tomorrow and I’m excited about it,10.0,12201.0,1.4211993441024682,1
5398,"With a #smoothie, you retain the pulp which is #InsolubleFiber.",1.0,1871.0,0.5938262105903142,1
5399,That nap I took on my lunch break was needed,0.0,190.0,0.4497656200788254,0
5400,"I have a long and beautiful history of catching up with friends in weird and wonderful places. I just had lunch with someone I’m pretty sure I met in the first month or so of my radio career, about 20 years ago, in a Mexican restaurant in Franklin, Tennessee.",2.0,3406.0,0.7338910977690677,1
5401,Shakeys bunch a lunch is always a good idea,7.0,560.0,3.0754047981525074,2
5402,"Going to attempt to do a farmers market that runs every Saturday from April until December.

I don't plan on doing every Saturday, but, if accepted, I'd like to do 1-2 a month.

This is a popular farmers market near me.

Any advice?",4.0,1283.0,1.6340319610093663,2
5405,Y’all ever clean your car on your lunch break ? 🤔,2.0,195.0,1.3447136691424946,1
5406,a highlight of being a vet is certainly the 12 hour day with a 20 minute lunch break at 4pm 😶 tbf at least I got a break…,1.0,1102.0,0.6763103684963079,1
5407,Beans and plantain will start growing on my head soon because omoooo😂😂,4.0,672.0,1.862817778748497,2
5408,"Me, trying to enjoy my burger &amp; fries thats def too many cals: 
My dad, who skips lunch: 👀
Me: halfsies time",2.0,71.0,1.5274653589790566,2
5409,send me $30 for lunch my head hurts 🥲 $marinadove,4.0,35503.0,0.2956885158886327,0
5410,Who wanna order me lunch tho,1.0,57314.0,0.07880650257972888,0
5412,wingstop for lunch😋…may all the gains go straight to the 🍑😂,16.0,1719.0,5.165367360996411,2
5413,pork adobo for lunch 🥰,0.0,2568.0,0.26993436038089097,0
5414,Just casually drinking kale for lunch,1.0,100.0,0.9759440259155454,1
5415,"The first King Cake of the season has been cut!

And I have already found a couple protein shake recipes to help 😋",1.0,498.0,0.7837439630598744,1
5416,"Keto is the best diet, no freaking cap. After gaining 8 pounds of holiday weight, since New Years Day I've been back on the straight and narrow and have lost 10 lbs

Literally, it's been less than a WEEK

I love it here",2.0,165.0,1.3742156293215377,1
5417,"If a person named Alastair opened a colliery and distilled the coal into its components (coal gas, coal tar, etc), could his company be named ""Al's  coal distillery""?",0.0,718.0,0.368157527878758,0
5418,the weathy life is way eaiser than popping percs and making ramen noodles wish somebody could’ve been told me that back then,0.0,192.0,0.449149732833606,0
5419,Today’s a chicken-wings-for-lunch kinda day.,4.0,1880.0,1.482583794283452,1
5420,"I really like cycling twitter (despite channelling Cycling-CJ Gregg in regards to a lot of the media coverage and discourses) but it's January, and FFS...
The stupid repetitive diet culture-y, size-over-performance/weight-over-enjoyment focused, ED-vibing lingo is EVERYWHERE...1/",13.0,320.0,5.86520858373958,2
5421,"Having myself a nice little lunch break 

*takes 3 hour nap*",5.0,5191.0,1.2334028956961205,1
5422,Had Mama Hamils for lunch and I'm overfull,0.0,34849.0,0.06004268067488061,0
5423,"In an ideal world humans would stop using plastic for everything. Return to glass bottles. Return to aluminum cans. Return to food products in wax paper. Plastic is way more damaging to the environment and can't be recycled.

Just some lunch time thoughts...",1.0,574.0,0.7656816297991664,1
5424,"Who's a dumb bitch? It's meeeeee.

I just had my lunch shipped to my house instead of my office. 🙃",9.0,353.0,4.130444197663538,2
5425,I dislike it when I see people mixing fufu with pounded yam and Eba.,1.0,617.0,0.7563327125197234,1
5426,Being on a strict diet is so hard when your girlfriend is constantly eating junk food in front of you 😩,0.0,306.0,0.4216171644685367,0
5427,Guess which idiot brought lunch to work and still went out for lunch cause they forgot,5.0,2100.0,1.723600572234448,2
5428,After a few weeks of eating cup ramen at work I am excited to announce that I am officially pretty good at using chopsticks.,1.0,10.0,1.3079607447990031,1
5429,"ordered tacos for lunch and I finally have my favorite taco place trained, they gave me only salsa verde without me having to request it XD",4.0,472.0,1.9761582320152917,2
5430,"Who has a good #happy hour menu in #LasVegas for #cocktails? I was planning to go to #resortworld and see if I run into any #AVN peeps but I'm open and need to get out if the house today 🥰, recommendations anyone ?",2.0,250.0,1.3008246627377102,1
5431,"Alright now, Jamaal bet not drink my smoothie while sitting in Atlanta traffic",0.0,1109.0,0.33769040980134685,0
5432,"*making lunch for everyone before @thejoel_jensen come home from the office, kids asked for chicken strips and French fries so I am making it all in the air frier, I love this thing*",0.0,191.0,0.44945686526918627,0
5433,lunch and my fav disney movie 🫶🏾,2.0,1103.0,1.0142659444222946,1
5435,So I’m designing logos &amp; i had this idea. If you decide to do it lemme design it. But a slutty wing food truck. Every sauce &amp; topping you can think of &amp; cartoon pictures of the wings. Ones dripping &amp; the other one saying “come put it in ya mouth”,0.0,959.0,0.34819325716459665,0
5436,"Thank God it's Friday.  I love my family in laws, but I've started drinking around lunch. I've made Margaritas  &amp; strawberry Daccories But she still wants to go out &amp; pay for them. I guess I'm going 🤪. Be back soon. Oh she just stated we going to fish hut ,for seafood. LATER ♥️",1.0,4476.0,0.4387939223281324,0
5438,We took a lunch break on our way to Juicy’s !,1.0,373.0,0.8194184147120106,1
5439,what a fucking day and i havent even had lunch yet 😫,0.0,939.0,0.34968862245710697,0
5440,GOOOOE MORNING EVERYONE I HOPE YOU HAVE AN AMAZING DAY STAY SAFE STAU HYDRATED STAY AMAZI F STAY TRUE STAY FRESH STAY HEALTHY STAU HAPPY STAY AMAZING STAY COOL STAU POSITIVE DRINK YOUR DAILY WATER DRINK YOUR DQILY SMOOTHIE EAT YOUR DAILY SANDWICHES BREEATHE FRESH AIR ILYALL💜💙,0.0,1381.0,0.32117080601127673,0
5441,Where is the most remote place you’ve ever drank a beer?,3.0,13238.0,0.4904680596194176,0
5442,"my bf took me &amp; picked me up to get my lashes done, then took me to get lunch &amp; then dinner so we dont have to leave the place again i love being a spoiled princess🥰🤍 

findom femdom finsub",0.0,211.0,0.4435999899326196,0
5443,"The fact that we give times and names for when it’s acceptable to eat certain foods, is wild to me.  

If I want an omelet and pancakes at 3pm-  or a nice plate of Lasagna at 6am…so what? 

Lunch, breakfast, Dinner.
it’s all  food 🤷🏻‍♂️ who cares what time it is",4.0,1822.0,1.4954888874713057,1
5444,i only drink on the weekends when im dieting but i think ill skip it this weekend,0.0,2549.0,0.2705853075324479,0
5445,today was kind of meta day fuck the abc diet im not even in a hurry to lose anyway ill reach my goal weight as long as i eat below 800 im kind of scared to check my weight tmr,0.0,181.0,0.4526205726901343,0
5446,Sorry for so many deletes the data is right but it don’t make sense - Thai food must of been good,34.0,3607.0,8.378346486062368,2
5447,taking every ounce of self-control to not get a margarita during my lunch break😪 #WPMOYChallenge Leno,2.0,236.0,1.311023406789453,1
5448,"Once, asked about his writing routine, #Doctorow said: “Here’s how it goes: I’m up at the stroke of 10 or 10:30. I have breakfast and read the papers, and then it’s lunchtime.Then maybe a little nap after lunch and out to the gym, and before I know it, it’s time to have a drink.”",0.0,8954.0,0.1555931289525045,0
5449,im thinking Jamaican food tonight. sound so good !,0.0,106.0,0.48443983454406786,0
5450,"Today’s one of the most relaxing days I’ve had in a long time. I made myself lunch, I’ve been drinking tea, I’ve been watching/reading things I’ve never had the time to watch/read, and I’ve been writing and drawing. Good times for Leen today",19.0,1227.0,6.603552802826714,2
5451,My lunch break is over. Only 2 and a half more hours then I can go home and snuggle in my bad day pjs thank you Jin for being the smartest man on the planet,0.0,101.0,0.48736755578123003,0
5452,Taking a lunch break from taking these braids out 🙃,0.0,332.0,0.41673645123183894,0
5453,i come home for lunch and my grandpa has me smashing cans smh,4.0,467.0,1.9794795310241526,2
5454,lunch on dad today i love bald folks 😆,0.0,260.0,0.43129067192423265,0
5455,"Artifex Trigger Finger  (@artifexbrewing)  is on, replacing Brewery X Citra Loves Nelson (@breweryxbeer)",0.0,195.0,0.44823788971416484,0
5456,Patiently waiting for the food truck to open I haven’t ate all mf day fr,0.0,2494.0,0.27249258949996513,0
5458,"Eating leftover pizza with rice for lunch @ work, true 🫘 activity",0.0,115.0,0.4795284424619406,0
5460,"So. Tomorrow. Gonna make me some HelloFresh lunch, take a nap and then maybe around 5-6 PM ET we gonna strim. Sound good to everyone?",2.0,638.0,1.1279417833080008,1
5461,Somebody in the restaurant saw me eating alone and quietly paid for my sushi lunch 😭,21.0,705.0,8.12633785911717,2
5462,went and got a salad for lunch but i don’t like the dressing 😭😭,0.0,13787.0,0.11940434733329229,0
5463,I think I need to make the space under my desk a nap space for when I go on lunch lol I think I can make it very cozy,0.0,198.0,0.4473400120015046,0
5464,Going to switch my beer and halal food habit to light beer and spinach,3.0,145.0,1.8628288714659578,2
5465,i had soo many cookies for lunch,3.0,1353.0,1.2909943169719755,1
5466,That time of day when I agonize what I want for lunch…,0.0,4430.0,0.2203591601462923,0
5467,i ate my spicy ramen again. spicy noodles always give me stomach aches tho :((,5.0,274.0,2.569113221639718,2
5468,Lunch was 71 send for it,1.0,2577.0,0.5392548274530011,1
5469,Construction workers are resourceful as fuck when it comes to figuring out to use as a fork when you forgot one for your lunch,0.0,611.0,0.37880209647313234,0
5472,"honestly not all british food is bad. meat pies, shepherds pie, pudding, etc... it's mostly just the breakfast and lunch foods that are bad",0.0,342.0,0.4149525367998587,0
5473,Today is National Take A Poet To Lunch Day! Celebrate the contribution of poets to our lives. Read a book of poetry at lunch—or take an actual poet!,6.0,114785.0,0.14715289185358627,0
5476,I doordashed Dixie queen for lunch &amp; it was good as hell.,0.0,122.0,0.47598613521194316,0
5477,Salted lays is just my comfort food yk,1.0,170.0,0.9126246630860401,1
5478,almost yelled at a customer but then i realized i just needed to eat lunch,8.0,527.0,3.494672118768926,2
5479,"Abita Purple Haze  (@TheAbitaBeer)  is on, replacing Sun Lab I Like It Like That",0.0,113.0,0.480583145542236,0
5481,Pompey ticket office couldn’t organise a piss up in a brewery. We kick off in 14 hours btw. 🙃,0.0,288.0,0.4252275574524888,0
5482,Finally worked long enough for a lunch break,0.0,117.0,0.4784932691546838,0
5483,"It's fair to ask to leave 30 minutes early if I just spent half my lunch break working on something, right",0.0,87.0,0.4964920618015481,0
5484,Had an acai smoothie bowl for breakfast. Feeling super healthy lol,2.0,451.0,1.1941910247613494,1
5485,Just walked into a Rubio’s on my lunch break and the whole restaurant was filled and I’m the only female in here. Anyway it just really felt like that one scene in White Lotus season 2 💀,2.0,281.0,1.2800673900635082,1
5487,What a shitty goal to concede. Paella Dave done fuck up.,0.0,1340.0,0.32348970635524754,0
5488,Lmfaoooo said that bitch lips look like lunch meat 😭 that shit got me cackling 🤣🤣,0.0,496.0,0.3921250152366305,0
5489,Weekend out of town and getaway for a friend's birthday sana tomorrow - Not. Bec werk werk werk. No workout din today. Gosh 36 hrs fasting ulit soon! After this will seriously diet (keto!) na ulit.,0.0,333.0,0.4165558605951525,0
5490,"I really wish energy drinks or coffee could give me energy, but they only give me anxiety attacks lol",4.0,1479.0,1.5791820280522704,2
5491,My son got up from lunch saying he was done and literally asked for a snack like 3 minutes later 🤦🏼‍♂️,2.0,1684.0,0.9165272486942786,1
5492,bought a purple sweet potato please give recipe recommendations,0.0,230.0,0.4385251767182721,0
5493,"Strawberry, banana, papaya smoothie.  Top tier.",3.0,543.0,1.5455807924998275,2
5494,"weighed in today and can say i’ve lost THIRTY POUNDS in the last year!!!! no fad diets, no obsessive calorie counting, no starving myself, no punishing myself with excessive exercise, no unhealthy habits. ive come a long way and while i still have a ways to go im so happy!",18.0,2590.0,5.1145267397301994,2
5495,"I’ve seen some shit goalkeeping in my time, 50% of it from @tommysheps1 but jheez Paella Dave. 🤦🏽‍♂️",1.0,201.0,0.8929112961134344,1
5497,Let’s talk about something else today. What y’all eating for lunch?,0.0,918.0,0.3512858240897876,0
5499,$SPY what a pump. Sold my calls too soon to make up for my puts loss so I made $50 today 😂 I guess that pays for lunch. Next week we will trade the way down 😂,74.0,36025.0,4.382618115919745,2
5500,"I’ll have my hat pulled down close to my eyes, my headphones in, and be reading a book in the corner and a bitch will STILL try to start a conversation with me on my lunch break. You lot are insane.",5.0,998.0,2.0720758534138315,2
5503,My food for lunch was $7.77💕,0.0,3036.0,0.2550544942012276,0
5504,Paella dave in a coma for that one. Utterly embarrassing goalkeeping,2.0,1910.0,0.8856190366023629,1
5505,i was walking to lunch n my ex’s brother was by the nurses office window n he looked dead at me as i was passing by so i had to avoid eye contact n speed walk away😭 chiile what the fudge,1.0,39.0,1.0970860625809822,1
5506,Another day n its 4 o clock n im just eating “lunch” 😒😒,0.0,1111.0,0.337558034546035,0
5509,I’m hungry but getting my toes done on lunch is more important 😭,0.0,189.0,0.4500760157230225,0
5510,Wtf was Paella Dave doing there?,0.0,582.0,0.3819496428651558,0
5511,had a white claw with lunch on a work day. i'm like Roger Sterling,616.0,45474.0,29.681217356629855,2
5512,Vietnamese food does lashhhhhh,1.0,262.0,0.861674890474638,1
5513,have u found the lunch of your life?,0.0,337.0,0.41583843583152463,0
5514,"The other day my sister complimented the stew I made 🤯. We all know siblings won’t openly praise anything u do 🙄.
Today my guy called to ask for another plate of d Ogbono soup I made(he doesn’t like Ogbono soup).
As from today, my Groom price done increase by another 10% 😌",3.0,298.0,1.6927861830964595,2
5516,De Gea looking like a guy in goal from the Fast Show FA Cup sketch having his lunch at the post. 🤣🤣🤣,1.0,944.0,0.6986249274174006,1
5517,picked up a hitchhiker while on my lunch break just to feel something,10.0,799.0,3.9701529760270793,2
5518,Nothing beats listening to music in your car during your lunch break ✨,2.0,339.0,1.2464479297337987,1
5519,anyways going back to cava for lunch,0.0,785.0,0.362130156572317,0
5520,"*finds a Gatorade on the nightstand, thinks it's mine, and drinks the all of it*

Oh... that was Hal's.

There was vodka in there.",4.0,83.0,2.496995247682616,2
5522,It’s #FitnessFriday It's a great day to work on your fitness plan today.  Dieting can be challenging whether you are trying to lose weight or improve your physical appearance.  Consider starting small if you have trouble in this area. #goals #friday #fridayroutines,0.0,1057.0,0.3411989449292383,0
5523,Bought pepper soup for my flu,1.0,4054.0,0.45720198530649336,0
5524,Christ lazy that from paella Dave 😂,0.0,1183.0,0.3329108847528609,0
5525,Paul Mescal looks like any dude in Baltimore who works a hybrid position and only gets fresh air when he leaves his home to go to the office 4 times a month or when he meets up with one friend to drink gross IPAs at some shit brewery,2.0,816.0,1.0784386969163904,1
5526,Listening to gin blossoms on my lunch break. A little something to take the edge off,6.0,126.0,3.3184073059933468,2
5527,Paella legs,0.0,350.0,0.41355938822534904,0
5528,making some lunch then starting up fridays stream !!,6.0,9670.0,1.0419088270759926,1
5529,"Supposed to go to lunch with bf &amp; coworker (and coworkers wife).
We're kinda ditching them and going shopping instead. 😂",1.0,892.0,0.7066070004591908,1
5530,"Out of office on!! A/L until my on call next Sunday!  Shopping and lunch with mother in law Monday, spending the day @SurreySussexCA on Tuesday, birthday lunch with little sis @Havers1975 on Wednesday, lunch with friends Thursday &amp; dinner with hubby @Matthew72810709 Friday 🥰",19.0,1089.0,6.780488798245685,2
5531,Just paid $50 for grain bowl and smoothie in Venice Beach,3.0,4453.0,0.8795074671797748,1
5532,idk how people does come and wanna eat other people lunch. dirty ways man.,1.0,1214.0,0.661954397025128,1
5534,"spending the entire workday planning a fake trip to Chiapas (visit the ruins at Palenque, swim in the waterfalls at el chiflón, boat trip down sumidero canyon, hang out and eat street food in San Cristobal de Las Casas and Chiapa de Corzo)",0.0,147.0,0.4648959080912051,0
5536,CPK for lunch .. thanks to my boss’s wife 🫶🏽,0.0,1058.0,0.3411302236985572,0
5537,Imagine being from Brazil and grabbing lunch at Publix only to walk by your former President. Wild.,3.0,1282.0,1.3074623476931884,1
5540,Just took a 2 hour lunch cause I really shouldn’t even be in office today 🙄🙄 so fuck y’all,2.0,67.0,1.53847460694569,2
5541,i really slept in until katie’s lunch today,0.0,2938.0,0.25800027155333877,0
5542,“Strawberry Crepe be like: ‘what the deuce’”,2.0,385.0,1.2233537137071935,1
5543,"working, making garbanzo bean pasta for lunch, wondering if life is ever not tinged with the melancholy of knowing bittersweet truths… nm honestly u ?",7.0,18242.0,0.7885948373771322,1
5544,Lunch time hoops were 🔥🔥🔥🔥,0.0,239.0,0.4362631530998132,0
5545,An extra cookie at lunch 🍪 #MyIdeaOfSplurging,3.0,8545.0,0.6389841236207375,1
5547,I'm so happy that my mom brought me some of her homemade cauliflower cheese soup yesterday so I could have it for lunch today. It was delicious as usual.,6.0,468.0,2.7703379552696887,2
5548,A blunt to the face on lunch keeps the bad thoughts away,1.0,90.0,0.9888142714920944,1
5549,Laing and bangus sounds so good right now🤔🤤. #filipinofood,0.0,115.0,0.4795284424619406,0
5550,Eating instant ramen hits differently when youre queer &amp; nd :3,1.0,72.0,1.016547914555814,1
5551,Dropped some dicc off on my lunch break … she’s hooked now,0.0,387.0,0.4074690329654509,0
